id,food_name,category,serving_size_g,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,image,source
150,kepiting saus padang,makanan-jadi,,265,20.5,14.5,12.5,3.5,620,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
151,kerang rebus,makanan-jadi,,95,16.5,2.0,4.5,0.5,320,0.3,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
152,lempah kuning bangka,makanan-jadi,,145,15.5,6.5,6.5,1.5,520,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Lempah_kuning.JPG,generated_v6
153,pempek kapal selam,makanan-jadi,,285,14.3,9.8,35.5,3.8,612,0.6,https://commons.wikimedia.org/wiki/Special:FilePath/Pempek_campur.JPG,generated_v6
154,pempek lenjer,makanan-jadi,,215,11.5,6.5,28.5,2.8,520,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pempek_campur.JPG,generated_v6
155,pempek adaan,makanan-jadi,,225,12.5,7.8,28.0,2.5,540,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pempek_campur.JPG,generated_v6
156,pempek kulit,makanan-jadi,,235,13.5,8.5,28.5,2.5,560,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pempek_campur.JPG,generated_v6
157,tekwan palembang,makanan-jadi,,142,9.1,3.2,20.4,1.0,540,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Tekwan.JPG,generated_v6
158,model palembang,makanan-jadi,,195,10.5,5.5,28.5,2.0,580,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Pempek_campur.JPG,generated_v6
159,bakwan sayur,makanan-jadi,,235,5.5,12.5,27.5,2.0,480,2.2,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
160,tahu isi,makanan-jadi,,185,8.5,10.5,15.5,2.0,420,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
161,tempe goreng tepung,makanan-jadi,,215,11.5,13.5,12.5,2.0,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
162,cireng,makanan-jadi,,225,3.5,10.5,30.5,1.5,420,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
163,cilok,makanan-jadi,,195,4.5,6.5,31.5,1.5,450,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
164,cilor,makanan-jadi,,245,8.5,12.5,25.5,1.5,520,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
165,cimol,makanan-jadi,,215,3.0,9.5,30.5,1.5,420,0.6,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
166,pisang goreng,makanan-jadi,,235,2.5,8.5,40.5,15.5,125,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
167,tahu gejrot,makanan-jadi,,95,5.5,4.5,9.5,4.5,620,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
168,klepon,makanan-jadi,,175,2.5,3.8,32.4,18.5,22,0.7,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
169,onde-onde,makanan-jadi,,235,4.5,6.5,38.5,15.5,85,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
170,lemper ayam,makanan-jadi,,215,8.5,6.5,31.5,1.5,380,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_Tradisional_Lemper.jpg,generated_v6
171,lumpia semarang,makanan-jadi,,245,9.5,8.5,32.5,3.5,520,2.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
172,risoles,makanan-jadi,,265,8.5,12.5,28.5,3.5,480,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
173,pastel,makanan-jadi,,285,8.5,14.5,30.5,3.5,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
174,bakpia pathok,makanan-jadi,,195,4.5,6.5,30.5,12.5,120,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
175,kue lapis legit,makanan-jadi,,225,3.5,7.5,35.5,18.5,85,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
176,martabak manis,makanan-jadi,,430,7.1,18.2,58.9,18.4,285,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/MartabakManis.JPG,generated_v6
177,martabak telur,makanan-jadi,,325,14.5,18.5,25.5,2.0,520,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Hoklopan-Martabak_Bangka.JPG,generated_v6
178,getuk singkong,makanan-jadi,,175,1.5,2.5,37.5,14.5,45,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
179,kue cucur,makanan-jadi,,215,3.0,6.5,36.5,16.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
180,kue lumpur kentang,makanan-jadi,,235,4.5,8.5,35.0,14.5,125,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
181,putu ayu,makanan-jadi,,185,3.0,5.5,32.5,15.5,95,0.9,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
182,dadar gulung,makanan-jadi,,195,3.2,7.1,30.5,15.2,38,1.6,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
183,kerak telor betawi,makanan-jadi,,299,10.2,17.1,25.7,0.6,345,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
184,ketupat sayur,makanan-jadi,,245,7.5,9.5,30.5,2.5,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Ketupat_sayur.JPG,generated_v6
185,bubur ayam jakarta,makanan-jadi,,188,8.2,4.9,27.8,0.8,512,0.9,https://commons.wikimedia.org/wiki/Special:FilePath/Bubur_ayam_chicken_porridge.JPG,generated_v6
186,bubur manado tinutuan,makanan-jadi,,165,6.5,3.5,28.5,1.5,380,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bubur_ayam_chicken_porridge.JPG,generated_v6
187,bubur kacang hijau,makanan-jadi,,185,5.5,3.5,32.5,14.5,85,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bubur_ayam_chicken_porridge.JPG,generated_v6
188,bubur sumsum,makanan-jadi,,165,2.5,4.5,28.5,12.5,95,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
189,siomay bandung,makanan-jadi,,215,12.5,8.5,22.5,2.5,520,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
190,batagor bandung,makanan-jadi,,275,11.5,12.8,29.6,1.9,448,1.6,https://commons.wikimedia.org/wiki/Special:FilePath/Batagor.jpg,generated_v6
191,sambal lingkung,makanan-jadi,,285,18.5,14.5,18.5,1.5,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lingkung.JPG,generated_v6
192,ikan bakar sambal lampung,makanan-jadi,,215,24.5,10.5,6.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
193,es cendol,makanan-jadi,,145,1.5,4.5,25.5,18.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
194,es teler,makanan-jadi,,185,2.5,5.5,32.5,22.5,45,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
195,es doger,makanan-jadi,,165,2.0,4.5,30.5,20.5,55,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
196,es kelapa muda,makanan-jadi,,95,0.8,1.5,18.5,14.5,105,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
197,wedang jahe,makanan-jadi,,85,0.3,0.2,21.5,18.5,8,0.3,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
198,wedang ronde,makanan-jadi,,165,2.5,3.5,32.5,20.5,25,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
199,es pisang ijo makassar,makanan-jadi,,195,2.5,4.5,36.5,22.5,65,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
200,es campur,makanan-jadi,,175,2.0,4.5,32.5,20.5,55,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
201,es buah salak,makanan-jadi,,155,1.8,3.5,30.5,21.5,45,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Es_Buah_Salak.jpg,generated_v6
202,es buah naga,makanan-jadi,,165,2.0,3.5,31.5,22.5,50,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
203,ikan kembung,ikan,100,112,21.0,2.5,0,0,120,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
204,ikan tongkol,ikan,100,144,27.5,2.5,0,0,135,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
205,ikan tuna,ikan,100,132,28.5,1.8,0,0,95,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
206,ikan cakalang,ikan,100,118,25.5,1.5,0,0,105,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
207,ikan tenggiri,ikan,100,109,22.5,2.0,0,0,88,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
208,ikan bandeng,ikan,100,142,20.5,6.2,0,0,95,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
209,ikan lele,ikan,100,105,18.5,2.8,0,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
210,ikan nila,ikan,100,96,20.0,1.7,0,0,52,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
211,ikan gurame,ikan,100,112,19.5,3.5,0,0,68,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
212,ikan mas,ikan,100,127,17.8,5.2,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
213,ikan patin,ikan,100,132,17.0,6.8,0,0,58,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
214,ikan baronang,ikan,100,102,20.5,1.8,0,0,88,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
215,ikan kakap merah,ikan,100,110,22.5,1.7,0,0,82,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
216,ikan kerapu,ikan,100,105,21.5,1.5,0,0,78,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
217,ikan mujair,ikan,100,89,18.5,1.2,0,0,55,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
218,ikan teri,ikan,100,135,25.5,3.5,0,0,620,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
219,ikan pari,ikan,100,95,20.5,1.2,0,0,145,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
220,ikan layang,ikan,100,115,23.0,2.2,0,0,95,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
221,ikan selar,ikan,100,122,22.5,3.2,0,0,92,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
222,ikan kuwe,ikan,100,118,22.0,2.8,0,0,85,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
223,ikan bawal,ikan,100,128,19.5,5.5,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
224,ikan bilis,ikan,100,125,23.5,3.2,0,0,480,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
225,ikan gabus,ikan,100,74,16.5,0.5,0,0,55,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_gabus.JPG,generated_v6
226,ikan jambal,ikan,100,108,18.5,3.5,0,0,65,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
227,ikan kutuk,ikan,100,74,16.5,0.5,0,0,55,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_gabus.JPG,generated_v6
228,ikan sepat,ikan,100,85,17.5,1.2,0,0,48,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
229,ikan belut,ikan,100,236,18.5,18.5,0,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
230,ikan sidat,ikan,100,265,20.5,21.5,0,0,82,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
231,ikan tambakan,ikan,100,92,19.5,1.5,0,0,55,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
232,ikan wader,ikan,100,88,18.5,1.3,0,0,52,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
233,ikan tawes,ikan,100,102,19.0,2.3,0,0,62,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
234,ikan nilem,ikan,100,98,18.5,2.1,0,0,58,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
235,ikan baung,ikan,100,115,20.0,3.5,0,0,68,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
236,ikan haruan,ikan,100,75,16.5,0.6,0,0,56,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_gabus.JPG,generated_v6
237,ikan papuyu betok,ikan,100,120,14.3,4.9,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Anabas_testudineus_climbing_perch.jpg,generated_v6
238,ikan betutu,ikan,100,98,19.0,2.0,0,0,58,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
239,ikan hiu,ikan,100,130,21.0,4.5,0,0,79,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
240,ikan sarden,ikan,100,208,24.5,11.5,0,0,305,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
241,ikan makarel,ikan,100,205,18.5,13.8,0,0,290,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
242,ikan kembung banjar,ikan,100,115,22.0,2.8,0,0,125,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
243,daging sapi,daging,100,250,26.0,15.0,0,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
244,daging kambing,daging,100,294,25.5,21.0,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
245,daging domba,daging,100,284,25.0,19.5,0,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
246,daging kerbau,daging,100,160,26.0,5.5,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
247,daging kuda,daging,100,133,21.0,4.6,0,0,53,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
248,daging babi,daging,100,242,27.5,14.0,0,0,62,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
249,hati sapi,daging,100,135,20.5,3.6,3.9,0,69,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
250,jantung sapi,daging,100,140,17.5,6.0,0.5,0,85,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
251,paru sapi,daging,100,90,16.5,2.2,0,0,115,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
252,iga sapi,daging,100,290,21.5,22.5,0,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
253,buntut sapi,daging,100,260,27.0,17.0,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
254,lidah sapi,daging,100,235,16.0,18.5,0.5,0,85,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
255,otak sapi,daging,100,125,10.5,8.5,1.2,0,125,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
256,usus sapi,daging,100,138,17.5,6.5,0,0,85,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
257,babat sapi,daging,100,85,12.5,3.5,0,0,95,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
258,tetelan sapi,daging,100,215,18.5,15.0,0,0,78,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
259,sumsum sapi,daging,100,786,7.5,84.0,0,0,52,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
260,tulang iga sapi,daging,100,210,18.5,14.5,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
261,daging sapi giling,daging,100,254,25.5,16.5,0,0,75,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
262,daging kambing giling,daging,100,285,24.5,20.0,0,0,78,0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
263,hati kambing,daging,100,125,20.5,3.9,1.9,0,68,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Hati_Kambing.JPG,generated_v6
264,hati ayam (organ daging),daging,100,119,16.9,4.8,0.7,0,71,0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
265,ayam kampung,ayam,100,165,22.5,7.5,0,0,70,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
266,ayam broiler,ayam,100,215,18.5,15.0,0,0,82,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
267,ayam petelur afkir,ayam,100,185,20.0,11.5,0,0,78,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
268,dada ayam,ayam,100,165,31.0,3.6,0,0,74,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
269,paha ayam,ayam,100,210,20.5,14.0,0,0,85,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
270,sayap ayam,ayam,100,203,18.5,13.6,0,0,82,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
271,ceker ayam,ayam,100,215,19.4,14.6,0.2,0,72,0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
272,hati ayam,ayam,100,119,16.9,4.8,0.7,0,71,0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
273,ampela ayam,ayam,100,94,17.7,2.1,0,0,68,0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
274,kulit ayam,ayam,100,350,13.5,32.5,0,0,62,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
275,daging bebek,ayam,100,337,19.0,28.5,0,0,65,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
276,daging itik,ayam,100,337,19.0,28.5,0,0,65,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
277,daging entok,ayam,100,280,18.5,22.5,0,0,70,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
278,daging burung dara,ayam,100,142,17.5,7.5,0,0,54,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
279,daging burung puyuh,ayam,100,134,21.5,4.5,0,0,51,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
280,daging angsa,ayam,100,305,19.5,24.0,0,0,70,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
281,daging kalkun,ayam,100,158,23.0,7.0,0,0,65,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
282,telur ayam,ayam,100,155,13.0,11.0,1.1,1.1,124,0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
283,telur ayam kampung,ayam,100,162,12.8,11.5,1.0,1.0,120,0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
284,telur bebek,ayam,100,185,12.8,13.8,1.5,1.0,146,0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
285,telur puyuh,ayam,100,158,13.0,11.0,0.4,0.4,141,0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
286,telur asin,ayam,100,195,13.5,14.0,1.5,0.5,1520,0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
287,udang windu,seafood,100,95,20.0,1.5,0,0,155,0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
288,udang galah,seafood,100,105,22.0,1.8,0,0,165,0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
289,udang vaname,seafood,100,90,19.5,1.3,0,0,150,0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
290,udang rebon,seafood,100,82,15.5,1.5,0,0,220,0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
291,udang kering,seafood,100,296,62.5,6.5,0,0,1850,0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
292,cumi-cumi,seafood,100,92,15.5,1.5,3.1,0,44,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
293,sotong,seafood,100,85,16.5,1.2,2.5,0,62,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
294,gurita,seafood,100,82,14.9,1.0,2.2,0,230,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
295,kepiting,seafood,100,83,18.5,0.8,0,0,395,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
296,rajungan,seafood,100,87,18.1,1.1,0,0,380,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
297,lobster,seafood,100,89,19.0,0.9,0,0,296,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
298,kerang hijau,seafood,100,86,12.0,2.2,3.7,0,286,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
299,kerang dara,seafood,100,79,12.5,1.5,4.0,0,235,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
300,kerang bulu,seafood,100,75,13.0,1.2,3.5,0,210,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
301,kerang batik,seafood,100,82,13.5,1.5,3.8,0,250,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
302,tiram,seafood,100,68,7.0,2.4,3.9,0,106,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
303,remis,seafood,100,74,12.5,1.5,3.5,0,215,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
304,simping,seafood,100,78,14.0,1.4,3.0,0,180,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
305,rumput laut,seafood,100,43,1.7,0.6,9.6,0.5,233,1.3,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
306,teripang,seafood,100,56,8.5,0.8,3.5,0,210,0,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
